location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,resff3_12_1,daily,ew,1,2717,1158,1975-08-20,-0.00452842147478765
usa,resff3_12_1,daily,ew,1,2713,1155,1975-08-21,-0.000558801719011979
usa,resff3_12_1,daily,ew,1,2713,1155,1975-08-22,0.00639279337715053
usa,resff3_12_1,daily,ew,1,2713,1156,1975-08-25,0.00245544975072685
usa,resff3_12_1,daily,ew,1,2718,1159,1975-08-26,0.00032439534116675
usa,resff3_12_1,daily,ew,1,2718,1159,1975-08-27,0.00352672463682864
usa,resff3_12_1,daily,ew,1,2717,1158,1975-08-28,0.00790827401554498
usa,resff3_12_1,daily,ew,1,2718,1159,1975-08-29,0.00579667588236137
usa,resff3_12_1,daily,ew,1,2723,1183,1975-09-02,-0.000761987433997784
usa,resff3_12_1,daily,ew,1,2724,1184,1975-09-03,0.00105542750328103
usa,resff3_12_1,daily,ew,1,2723,1183,1975-09-04,0.000995860872093296
usa,resff3_12_1,daily,ew,1,2724,1184,1975-09-05,0.00048091172316525
usa,resff3_12_1,daily,ew,1,2723,1183,1975-09-08,-0.00088634922462327
usa,resff3_12_1,daily,ew,1,2724,1183,1975-09-09,-0.00231688388069188
usa,resff3_12_1,daily,ew,1,2723,1182,1975-09-10,-0.0016175971692353
usa,resff3_12_1,daily,ew,1,2724,1183,1975-09-11,0.000422048486642948
usa,resff3_12_1,daily,ew,1,2719,1180,1975-09-12,-0.000765750915506257
usa,resff3_12_1,daily,ew,1,2715,1179,1975-09-15,-0.00143100352135573
usa,resff3_12_1,daily,ew,1,2722,1183,1975-09-16,-0.00160592836184548
usa,resff3_12_1,daily,ew,1,2723,1183,1975-09-17,0.000492663351907057
usa,resff3_12_1,daily,ew,1,2722,1182,1975-09-18,0.0000269618045037482
usa,resff3_12_1,daily,ew,1,2724,1184,1975-09-19,0.0049948657750325
usa,resff3_12_1,daily,ew,1,2723,1183,1975-09-22,0.00236514858519172
usa,resff3_12_1,daily,ew,1,2721,1182,1975-09-23,-0.00143015040595797
usa,resff3_12_1,daily,ew,1,2723,1183,1975-09-24,0.00274931267907592
usa,resff3_12_1,daily,ew,1,2723,1183,1975-09-25,0.00157828561861817
usa,resff3_12_1,daily,ew,1,2721,1181,1975-09-26,0.000959676413670089
usa,resff3_12_1,daily,ew,1,2723,1182,1975-09-29,0.000249568806417011
usa,resff3_12_1,daily,ew,1,2724,1183,1975-09-30,-0.000747410324433715
usa,resff3_12_1,daily,ew,1,2826,1205,1975-10-01,-0.000665844881642225
usa,resff3_12_1,daily,ew,1,2823,1204,1975-10-02,0.000974850440232652
usa,resff3_12_1,daily,ew,1,2822,1203,1975-10-03,0.00217040700743675
usa,resff3_12_1,daily,ew,1,2822,1203,1975-10-06,0.00174371095545201
usa,resff3_12_1,daily,ew,1,2821,1203,1975-10-07,0.0005038077607519
usa,resff3_12_1,daily,ew,1,2820,1203,1975-10-08,0.00282266801115707
usa,resff3_12_1,daily,ew,1,2818,1203,1975-10-09,0.000889704186945668
usa,resff3_12_1,daily,ew,1,2817,1201,1975-10-10,0.00125622440773743
usa,resff3_12_1,daily,ew,1,2816,1200,1975-10-13,0.00274227512049763
usa,resff3_12_1,daily,ew,1,2817,1201,1975-10-14,0.00234837138540483
usa,resff3_12_1,daily,ew,1,2817,1200,1975-10-15,0.0000918172182883834
usa,resff3_12_1,daily,ew,1,2820,1201,1975-10-16,0.00274135897103549
usa,resff3_12_1,daily,ew,1,2819,1201,1975-10-17,-0.00052298414897735
usa,resff3_12_1,daily,ew,1,2818,1201,1975-10-20,0.00147293566150636
usa,resff3_12_1,daily,ew,1,2819,1202,1975-10-21,0.000814592727189427
usa,resff3_12_1,daily,ew,1,2818,1201,1975-10-22,0.00102875769669333
usa,resff3_12_1,daily,ew,1,2818,1202,1975-10-23,0.000691628259418234
usa,resff3_12_1,daily,ew,1,2818,1202,1975-10-24,-0.000259132092746714
usa,resff3_12_1,daily,ew,1,2815,1202,1975-10-27,-0.0014215365452214
usa,resff3_12_1,daily,ew,1,2818,1202,1975-10-28,0.00303053837458281
usa,resff3_12_1,daily,ew,1,2818,1202,1975-10-29,-0.00278746985480511
usa,resff3_12_1,daily,ew,1,2816,1200,1975-10-30,0.00066836203098955
usa,resff3_12_1,daily,ew,1,2819,1202,1975-10-31,-0.000862391759498533
usa,resff3_12_1,daily,ew,1,2801,1328,1975-11-03,0.00198557285590025
usa,resff3_12_1,daily,ew,1,2800,1327,1975-11-04,0.00164335504151095
usa,resff3_12_1,daily,ew,1,2800,1328,1975-11-05,-0.000371620244215945
usa,resff3_12_1,daily,ew,1,2800,1328,1975-11-06,0.00250443783141729
usa,resff3_12_1,daily,ew,1,2797,1326,1975-11-07,0.000954772167840972
usa,resff3_12_1,daily,ew,1,2797,1326,1975-11-10,0.00213529392779001
usa,resff3_12_1,daily,ew,1,2797,1327,1975-11-11,0.00248002253330766
usa,resff3_12_1,daily,ew,1,2797,1327,1975-11-12,0.000159180742844964
usa,resff3_12_1,daily,ew,1,2798,1327,1975-11-13,-0.0019131594418444
usa,resff3_12_1,daily,ew,1,2798,1327,1975-11-14,0.000884300762422698
usa,resff3_12_1,daily,ew,1,2798,1327,1975-11-17,0.00188883538812807
usa,resff3_12_1,daily,ew,1,2796,1326,1975-11-18,0.000302201406976187
usa,resff3_12_1,daily,ew,1,2796,1325,1975-11-19,-0.000233226225488109
usa,resff3_12_1,daily,ew,1,2795,1325,1975-11-20,0.00139977273326954
usa,resff3_12_1,daily,ew,1,2794,1325,1975-11-21,-0.00175794076327354
usa,resff3_12_1,daily,ew,1,2793,1324,1975-11-24,0.00251073052463327
usa,resff3_12_1,daily,ew,1,2794,1323,1975-11-25,-0.00124246214018247
usa,resff3_12_1,daily,ew,1,2794,1325,1975-11-26,-0.000451473389205858
usa,resff3_12_1,daily,ew,1,2795,1325,1975-11-28,-0.00247355147664143
usa,resff3_12_1,daily,ew,1,2733,1295,1975-12-01,0.000810317104765582
usa,resff3_12_1,daily,ew,1,2733,1295,1975-12-02,-0.000510526914002055
usa,resff3_12_1,daily,ew,1,2731,1294,1975-12-03,-0.0022719169488685
usa,resff3_12_1,daily,ew,1,2731,1294,1975-12-04,-0.0028778902587863
usa,resff3_12_1,daily,ew,1,2731,1294,1975-12-05,-0.000113172513130992
usa,resff3_12_1,daily,ew,1,2731,1294,1975-12-08,0.00228436905481343
usa,resff3_12_1,daily,ew,1,2731,1294,1975-12-09,0.000955600728404758
usa,resff3_12_1,daily,ew,1,2731,1294,1975-12-10,0.000660662704588557
usa,resff3_12_1,daily,ew,1,2731,1294,1975-12-11,0.000184854542706527
usa,resff3_12_1,daily,ew,1,2731,1294,1975-12-12,-0.00103400300213362
usa,resff3_12_1,daily,ew,1,2731,1294,1975-12-15,0.00166869577037923
usa,resff3_12_1,daily,ew,1,2731,1294,1975-12-16,0.00329346735379589
usa,resff3_12_1,daily,ew,1,2727,1292,1975-12-17,-0.00124874861235767
usa,resff3_12_1,daily,ew,1,2729,1292,1975-12-18,-0.000613718301847922
usa,resff3_12_1,daily,ew,1,2728,1291,1975-12-19,-0.00289678668998613
usa,resff3_12_1,daily,ew,1,2724,1288,1975-12-22,0.000892563967427155
usa,resff3_12_1,daily,ew,1,2725,1288,1975-12-23,0.00232601017064087
usa,resff3_12_1,daily,ew,1,2724,1289,1975-12-24,-0.00212629673021842
usa,resff3_12_1,daily,ew,1,2726,1290,1975-12-26,-0.00115452954553518
usa,resff3_12_1,daily,ew,1,2726,1289,1975-12-29,0.00046832104607499
usa,resff3_12_1,daily,ew,1,2725,1289,1975-12-30,0.00146297379372057
usa,resff3_12_1,daily,ew,1,2725,1289,1975-12-31,-0.00350521917117755
usa,resff3_12_1,daily,ew,1,2688,1234,1976-01-02,-0.00233187000931418
usa,resff3_12_1,daily,ew,1,2690,1234,1976-01-05,-0.000813855090909813
usa,resff3_12_1,daily,ew,1,2689,1233,1976-01-06,-0.000767789248892228
usa,resff3_12_1,daily,ew,1,2685,1232,1976-01-07,0.000192151781458145
usa,resff3_12_1,daily,ew,1,2686,1232,1976-01-08,0.000853474609884007
usa,resff3_12_1,daily,ew,1,2684,1231,1976-01-09,0.00175652685213141
usa,resff3_12_1,daily,ew,1,2684,1232,1976-01-12,0.000504501849878679
usa,resff3_12_1,daily,ew,1,2683,1232,1976-01-13,0.00149653723162073
usa,resff3_12_1,daily,ew,1,2677,1230,1976-01-14,-0.00133279394547559
usa,resff3_12_1,daily,ew,1,2676,1230,1976-01-15,0.00201426779285868
usa,resff3_12_1,daily,ew,1,2678,1231,1976-01-16,-0.0000149085727186868
usa,resff3_12_1,daily,ew,1,2681,1231,1976-01-19,0.00049085156421883
usa,resff3_12_1,daily,ew,1,2682,1231,1976-01-20,0.000353802396238566
usa,resff3_12_1,daily,ew,1,2681,1231,1976-01-21,0.00323170905295258
usa,resff3_12_1,daily,ew,1,2678,1231,1976-01-22,0.00186306868590695
usa,resff3_12_1,daily,ew,1,2678,1231,1976-01-23,0.00258689130636864
usa,resff3_12_1,daily,ew,1,2682,1231,1976-01-26,0.00190175721757346
usa,resff3_12_1,daily,ew,1,2680,1230,1976-01-27,-0.000180162147586533
usa,resff3_12_1,daily,ew,1,2679,1230,1976-01-28,0.000452979649657401
usa,resff3_12_1,daily,ew,1,2680,1231,1976-01-29,-0.00356226175922183
usa,resff3_12_1,daily,ew,1,2680,1231,1976-01-30,-0.0039890081245944
usa,resff3_12_1,daily,ew,1,2766,1346,1976-02-02,-0.00103955970467664
usa,resff3_12_1,daily,ew,1,2772,1350,1976-02-03,-0.000714900098705941
usa,resff3_12_1,daily,ew,1,2772,1350,1976-02-04,-0.00241357197253522
usa,resff3_12_1,daily,ew,1,2769,1350,1976-02-05,-0.0000294077929866399
usa,resff3_12_1,daily,ew,1,2770,1350,1976-02-06,-0.0000167616270933075
usa,resff3_12_1,daily,ew,1,2770,1350,1976-02-09,0.0017844719282293
usa,resff3_12_1,daily,ew,1,2769,1350,1976-02-10,0.0025216066695688
usa,resff3_12_1,daily,ew,1,2768,1348,1976-02-11,-0.00146293247289043
usa,resff3_12_1,daily,ew,1,2766,1347,1976-02-12,0.00138787291207317
usa,resff3_12_1,daily,ew,1,2766,1347,1976-02-13,0.00119963723815923
usa,resff3_12_1,daily,ew,1,2764,1347,1976-02-17,0.000775081841406229
usa,resff3_12_1,daily,ew,1,2767,1347,1976-02-18,0.000195649498503033
usa,resff3_12_1,daily,ew,1,2767,1347,1976-02-19,-0.00175585008651407
usa,resff3_12_1,daily,ew,1,2767,1347,1976-02-20,-0.00145377019509674
usa,resff3_12_1,daily,ew,1,2766,1347,1976-02-23,-0.00170831205467071
usa,resff3_12_1,daily,ew,1,2766,1347,1976-02-24,-0.00284690361380815
usa,resff3_12_1,daily,ew,1,2763,1345,1976-02-25,0.000648349805061937
usa,resff3_12_1,daily,ew,1,2764,1346,1976-02-26,0.00232216614142507
usa,resff3_12_1,daily,ew,1,2764,1346,1976-02-27,0.00134711064453194
usa,resff3_12_1,daily,ew,1,2854,1393,1976-03-01,0.00178187954117223
usa,resff3_12_1,daily,ew,1,2849,1390,1976-03-02,0.00179684849607876
usa,resff3_12_1,daily,ew,1,2854,1393,1976-03-03,0.00121517246780873
usa,resff3_12_1,daily,ew,1,2829,1378,1976-03-04,-0.000348749316119084
usa,resff3_12_1,daily,ew,1,2832,1381,1976-03-05,0.000171995021676252
usa,resff3_12_1,daily,ew,1,2839,1383,1976-03-08,0.00143276042624996
usa,resff3_12_1,daily,ew,1,2840,1385,1976-03-09,0.0000815427200457084
usa,resff3_12_1,daily,ew,1,2853,1393,1976-03-10,0.0019535971010812
usa,resff3_12_1,daily,ew,1,2845,1389,1976-03-11,-0.00061983357482326
usa,resff3_12_1,daily,ew,1,2832,1380,1976-03-12,0.00205201704825586
usa,resff3_12_1,daily,ew,1,2852,1393,1976-03-15,0.00131463209878887
usa,resff3_12_1,daily,ew,1,2833,1380,1976-03-16,-0.000373991863951113
usa,resff3_12_1,daily,ew,1,2848,1392,1976-03-17,0.0013091195959172
usa,resff3_12_1,daily,ew,1,2847,1392,1976-03-18,0.00172902426924178
usa,resff3_12_1,daily,ew,1,2847,1392,1976-03-19,-0.000250816286312508
usa,resff3_12_1,daily,ew,1,2832,1379,1976-03-22,0.00122157523226239
usa,resff3_12_1,daily,ew,1,2848,1390,1976-03-23,0.00115431828676575
usa,resff3_12_1,daily,ew,1,2830,1378,1976-03-24,-0.000640104755497294
usa,resff3_12_1,daily,ew,1,2849,1392,1976-03-25,0.000128807322853749
usa,resff3_12_1,daily,ew,1,2847,1390,1976-03-26,0.000708922485310117
usa,resff3_12_1,daily,ew,1,2847,1390,1976-03-29,0.00390710110131349
usa,resff3_12_1,daily,ew,1,2818,1374,1976-03-30,-0.00080975098020638
usa,resff3_12_1,daily,ew,1,2848,1390,1976-03-31,0.00201003577661901
usa,resff3_12_1,daily,ew,1,2781,1259,1976-04-01,0.00135526154982351
usa,resff3_12_1,daily,ew,1,2768,1256,1976-04-02,-0.00193883188627393
usa,resff3_12_1,daily,ew,1,2785,1263,1976-04-05,-0.00182058341544231
usa,resff3_12_1,daily,ew,1,2781,1261,1976-04-06,-0.00131774827569933
usa,resff3_12_1,daily,ew,1,2781,1262,1976-04-07,0.00163289971659664
usa,resff3_12_1,daily,ew,1,2782,1262,1976-04-08,0.00120537462779816
usa,resff3_12_1,daily,ew,1,2765,1257,1976-04-09,0.000681099787885116
usa,resff3_12_1,daily,ew,1,2758,1252,1976-04-12,-0.00084735552894386
usa,resff3_12_1,daily,ew,1,2777,1260,1976-04-13,0.000293518229978416
usa,resff3_12_1,daily,ew,1,2780,1261,1976-04-14,0.0000275264712563013
usa,resff3_12_1,daily,ew,1,2770,1258,1976-04-15,-0.0000638565721969681
usa,resff3_12_1,daily,ew,1,2779,1261,1976-04-19,0.000276711921479123
usa,resff3_12_1,daily,ew,1,2766,1257,1976-04-20,-0.000689339125796853
usa,resff3_12_1,daily,ew,1,2779,1261,1976-04-21,0.00203391673701116
usa,resff3_12_1,daily,ew,1,2776,1260,1976-04-22,0.000770589854788214
usa,resff3_12_1,daily,ew,1,2776,1260,1976-04-23,0.000273014867712929
usa,resff3_12_1,daily,ew,1,2780,1261,1976-04-26,0.000824718191841296
usa,resff3_12_1,daily,ew,1,2778,1261,1976-04-27,0.000297809255755272
usa,resff3_12_1,daily,ew,1,2780,1261,1976-04-28,-0.000434151996061126
usa,resff3_12_1,daily,ew,1,2780,1261,1976-04-29,0.000152438267968764
usa,resff3_12_1,daily,ew,1,2781,1261,1976-04-30,-0.00108940179158216
usa,resff3_12_1,daily,ew,1,2852,1128,1976-05-03,-0.00109378509412126
usa,resff3_12_1,daily,ew,1,2851,1127,1976-05-04,-0.00272032245200182
usa,resff3_12_1,daily,ew,1,2848,1126,1976-05-05,0.00134732370773685
usa,resff3_12_1,daily,ew,1,2848,1127,1976-05-06,-0.00109726233080185
usa,resff3_12_1,daily,ew,1,2845,1124,1976-05-07,-0.00358335177443832
usa,resff3_12_1,daily,ew,1,2846,1126,1976-05-10,-0.0000991194300692536
usa,resff3_12_1,daily,ew,1,2846,1125,1976-05-11,-0.0011862520813151
usa,resff3_12_1,daily,ew,1,2845,1126,1976-05-12,0.0000297373995427272
usa,resff3_12_1,daily,ew,1,2847,1126,1976-05-13,-4.62535025697953e-6
usa,resff3_12_1,daily,ew,1,2845,1126,1976-05-14,-0.00089059590670692
usa,resff3_12_1,daily,ew,1,2843,1125,1976-05-17,-0.00107649987051671
usa,resff3_12_1,daily,ew,1,2846,1126,1976-05-18,-0.000435744394145698
usa,resff3_12_1,daily,ew,1,2846,1126,1976-05-19,-0.000400946379235178
usa,resff3_12_1,daily,ew,1,2845,1126,1976-05-20,-0.00466465440826437
usa,resff3_12_1,daily,ew,1,2841,1124,1976-05-21,-0.000514964871861924
usa,resff3_12_1,daily,ew,1,2840,1126,1976-05-24,0.00353645364556534
usa,resff3_12_1,daily,ew,1,2838,1125,1976-05-25,-0.00249601318537508
usa,resff3_12_1,daily,ew,1,2840,1125,1976-05-26,-0.00302548005410215
usa,resff3_12_1,daily,ew,1,2842,1125,1976-05-27,-0.00139390188039108
usa,resff3_12_1,daily,ew,1,2844,1125,1976-05-28,0.000142579953632636
usa,resff3_12_1,daily,ew,1,2903,1110,1976-06-01,0.00420052473862593
usa,resff3_12_1,daily,ew,1,2903,1110,1976-06-02,-0.0014965900942744
usa,resff3_12_1,daily,ew,1,2899,1108,1976-06-03,-0.000396685313524698
usa,resff3_12_1,daily,ew,1,2902,1110,1976-06-04,0.000076247732112655
usa,resff3_12_1,daily,ew,1,2902,1110,1976-06-07,-0.00147839538602049
usa,resff3_12_1,daily,ew,1,2902,1110,1976-06-08,-0.000357072766105985
usa,resff3_12_1,daily,ew,1,2902,1110,1976-06-09,-0.00078971973610869
usa,resff3_12_1,daily,ew,1,2900,1110,1976-06-10,-0.00326646689206907
usa,resff3_12_1,daily,ew,1,2899,1110,1976-06-11,-0.00107033399673901
usa,resff3_12_1,daily,ew,1,2901,1109,1976-06-14,-0.00336176521296772
usa,resff3_12_1,daily,ew,1,2899,1108,1976-06-15,0.0016008880739985
usa,resff3_12_1,daily,ew,1,2897,1107,1976-06-16,-0.00216449475704035
usa,resff3_12_1,daily,ew,1,2895,1107,1976-06-17,-0.000888132146317057
usa,resff3_12_1,daily,ew,1,2894,1107,1976-06-18,0.0014649367173525
usa,resff3_12_1,daily,ew,1,2895,1107,1976-06-21,-0.000745207393549244
usa,resff3_12_1,daily,ew,1,2894,1107,1976-06-22,0.00116877834229377
usa,resff3_12_1,daily,ew,1,2894,1107,1976-06-23,0.000480703443767548
usa,resff3_12_1,daily,ew,1,2892,1107,1976-06-24,-0.00267553454138528
usa,resff3_12_1,daily,ew,1,2890,1107,1976-06-25,-0.00114331416337782
usa,resff3_12_1,daily,ew,1,2890,1106,1976-06-28,0.00196935502150349
usa,resff3_12_1,daily,ew,1,2886,1105,1976-06-29,0.000639273974260726
usa,resff3_12_1,daily,ew,1,2895,1107,1976-06-30,-0.0012948972925468
usa,resff3_12_1,daily,ew,1,2925,1131,1976-07-01,0.00136330026465718
usa,resff3_12_1,daily,ew,1,2920,1130,1976-07-02,0.000128886280544057
usa,resff3_12_1,daily,ew,1,2925,1130,1976-07-06,0.00220444803873053
usa,resff3_12_1,daily,ew,1,2922,1128,1976-07-07,-0.00135424577714623
usa,resff3_12_1,daily,ew,1,2923,1131,1976-07-08,-0.0000526091711133959
usa,resff3_12_1,daily,ew,1,2922,1130,1976-07-09,0.000600813634109755
usa,resff3_12_1,daily,ew,1,2922,1130,1976-07-12,-0.00204616405740477
usa,resff3_12_1,daily,ew,1,2921,1129,1976-07-13,0.0000573401940079553
usa,resff3_12_1,daily,ew,1,2920,1130,1976-07-14,-0.00243730660660992
usa,resff3_12_1,daily,ew,1,2918,1129,1976-07-15,0.00257758740413571
usa,resff3_12_1,daily,ew,1,2919,1128,1976-07-16,0.00220101522882458
usa,resff3_12_1,daily,ew,1,2919,1129,1976-07-19,0.00337107288516146
usa,resff3_12_1,daily,ew,1,2918,1130,1976-07-20,0.00211206026974752
usa,resff3_12_1,daily,ew,1,2920,1131,1976-07-21,-0.000647234386050698
usa,resff3_12_1,daily,ew,1,2911,1130,1976-07-22,-0.00164820438990494
usa,resff3_12_1,daily,ew,1,2919,1130,1976-07-23,0.0000193821964255374
usa,resff3_12_1,daily,ew,1,2918,1129,1976-07-26,0.00270825453989921
usa,resff3_12_1,daily,ew,1,2920,1130,1976-07-27,0.0016084232414434
usa,resff3_12_1,daily,ew,1,2917,1129,1976-07-28,0.000238301455441246
usa,resff3_12_1,daily,ew,1,2919,1129,1976-07-29,0.00149867564167161
usa,resff3_12_1,daily,ew,1,2922,1130,1976-07-30,-0.000483203748696825
usa,resff3_12_1,daily,ew,1,2663,1133,1976-08-02,0.000380513314206198
usa,resff3_12_1,daily,ew,1,2660,1133,1976-08-03,0.00143473904875859
usa,resff3_12_1,daily,ew,1,2660,1134,1976-08-04,-0.000206849110095091
usa,resff3_12_1,daily,ew,1,2658,1133,1976-08-05,0.00140623360277085
usa,resff3_12_1,daily,ew,1,2659,1133,1976-08-06,0.00039937229110183
usa,resff3_12_1,daily,ew,1,2657,1133,1976-08-09,0.00157318212679364
usa,resff3_12_1,daily,ew,1,2633,1126,1976-08-10,-0.00173573093409428
usa,resff3_12_1,daily,ew,1,2658,1133,1976-08-11,0.00111973382442401
usa,resff3_12_1,daily,ew,1,2659,1134,1976-08-12,0.000459289298375776
usa,resff3_12_1,daily,ew,1,2653,1130,1976-08-13,0.000320312387490623
usa,resff3_12_1,daily,ew,1,2658,1134,1976-08-16,0.00181787820110191
usa,resff3_12_1,daily,ew,1,2658,1134,1976-08-17,0.0010125692581891
usa,resff3_12_1,daily,ew,1,2658,1134,1976-08-18,0.000359991218532054
usa,resff3_12_1,daily,ew,1,2658,1134,1976-08-19,0.00208889953565249
usa,resff3_12_1,daily,ew,1,2658,1134,1976-08-20,-0.00035869012642378
usa,resff3_12_1,daily,ew,1,2657,1134,1976-08-23,-0.000239974435818077
usa,resff3_12_1,daily,ew,1,2655,1133,1976-08-24,-0.0016438540713002
usa,resff3_12_1,daily,ew,1,2656,1134,1976-08-25,0.000159393966973557
usa,resff3_12_1,daily,ew,1,2655,1133,1976-08-26,0.00153566033729851
usa,resff3_12_1,daily,ew,1,2655,1134,1976-08-27,0.000727144105569016
usa,resff3_12_1,daily,ew,1,2558,1101,1976-08-30,-0.00171234644425098
usa,resff3_12_1,daily,ew,1,2655,1133,1976-08-31,0.000325368469012805
usa,resff3_12_1,daily,ew,1,2705,1170,1976-09-01,-0.00231046715503804
usa,resff3_12_1,daily,ew,1,2705,1168,1976-09-02,0.000332626020488735
usa,resff3_12_1,daily,ew,1,2705,1168,1976-09-03,0.00091983544857208
usa,resff3_12_1,daily,ew,1,2704,1168,1976-09-07,-0.000442402114032876
usa,resff3_12_1,daily,ew,1,2693,1164,1976-09-08,-0.000265348239622534
usa,resff3_12_1,daily,ew,1,2704,1168,1976-09-09,-0.000307968883909388
usa,resff3_12_1,daily,ew,1,2706,1169,1976-09-10,0.000417882032600394
usa,resff3_12_1,daily,ew,1,2704,1167,1976-09-13,-0.000193213474859489
usa,resff3_12_1,daily,ew,1,2702,1167,1976-09-14,0.000221658542891191
usa,resff3_12_1,daily,ew,1,2689,1161,1976-09-15,-0.00101921019247984
usa,resff3_12_1,daily,ew,1,2696,1164,1976-09-16,-0.00188017163076031
usa,resff3_12_1,daily,ew,1,2700,1167,1976-09-17,-0.000727561873603441
usa,resff3_12_1,daily,ew,1,2686,1163,1976-09-20,-0.000416684179653813
usa,resff3_12_1,daily,ew,1,2697,1166,1976-09-21,-0.0000702958784573908
usa,resff3_12_1,daily,ew,1,2699,1165,1976-09-22,0.0017448884375314
usa,resff3_12_1,daily,ew,1,2700,1165,1976-09-23,0.00109792516185068
usa,resff3_12_1,daily,ew,1,2697,1164,1976-09-24,-0.000250419292395126
usa,resff3_12_1,daily,ew,1,2698,1165,1976-09-27,-0.0000850180187926628
usa,resff3_12_1,daily,ew,1,2695,1164,1976-09-28,0.00193912722402848
usa,resff3_12_1,daily,ew,1,2697,1165,1976-09-29,-0.00157055793614633
usa,resff3_12_1,daily,ew,1,2702,1167,1976-09-30,-0.0000115284766686215
usa,resff3_12_1,daily,ew,1,2854,1167,1976-10-01,0.000508386730543389
usa,resff3_12_1,daily,ew,1,2858,1167,1976-10-04,0.00058413988348804
usa,resff3_12_1,daily,ew,1,2860,1170,1976-10-05,0.0011698759546682
usa,resff3_12_1,daily,ew,1,2860,1170,1976-10-06,-0.00188842947355607
usa,resff3_12_1,daily,ew,1,2860,1170,1976-10-07,-0.00187639689014688
usa,resff3_12_1,daily,ew,1,2861,1170,1976-10-08,0.00154102061350968
usa,resff3_12_1,daily,ew,1,2816,1157,1976-10-11,-0.00146378180613296
usa,resff3_12_1,daily,ew,1,2858,1170,1976-10-12,-0.00180520373949018
usa,resff3_12_1,daily,ew,1,2859,1169,1976-10-13,-0.0009950694241879
usa,resff3_12_1,daily,ew,1,2859,1169,1976-10-14,0.000185712400457175
usa,resff3_12_1,daily,ew,1,2858,1169,1976-10-15,-0.00273300173899533
usa,resff3_12_1,daily,ew,1,2857,1167,1976-10-18,0.00130693005352127
usa,resff3_12_1,daily,ew,1,2855,1169,1976-10-19,0.00180109467159931
usa,resff3_12_1,daily,ew,1,2857,1169,1976-10-20,0.00292527045518994
usa,resff3_12_1,daily,ew,1,2858,1168,1976-10-21,0.00248045603021235
usa,resff3_12_1,daily,ew,1,2856,1168,1976-10-22,0.00217310999150344
usa,resff3_12_1,daily,ew,1,2857,1168,1976-10-25,0.000809550470747164
usa,resff3_12_1,daily,ew,1,2859,1169,1976-10-26,-0.000689794998092885
usa,resff3_12_1,daily,ew,1,2856,1167,1976-10-27,0.00011256618221443
usa,resff3_12_1,daily,ew,1,2859,1169,1976-10-28,0.000812684598933553
usa,resff3_12_1,daily,ew,1,2859,1169,1976-10-29,-0.000576808374494358
usa,resff3_12_1,daily,ew,1,2782,1193,1976-11-01,0.00191884265518923
usa,resff3_12_1,daily,ew,1,2782,1194,1976-11-03,0.00091834923142226
usa,resff3_12_1,daily,ew,1,2783,1194,1976-11-04,-0.00158862801624164
usa,resff3_12_1,daily,ew,1,2782,1194,1976-11-05,0.00165560987860599
usa,resff3_12_1,daily,ew,1,2781,1193,1976-11-08,-0.00170267282415049
usa,resff3_12_1,daily,ew,1,2782,1193,1976-11-09,-0.0000456708726875215
usa,resff3_12_1,daily,ew,1,2782,1193,1976-11-10,-0.00038125185756607
usa,resff3_12_1,daily,ew,1,2781,1192,1976-11-11,-0.00209120912481606
usa,resff3_12_1,daily,ew,1,2780,1192,1976-11-12,0.00104604031488183
usa,resff3_12_1,daily,ew,1,2780,1192,1976-11-15,-0.000431041355786347
usa,resff3_12_1,daily,ew,1,2773,1189,1976-11-16,7.99778437421579e-6
usa,resff3_12_1,daily,ew,1,2781,1193,1976-11-17,0.000680240998906609
usa,resff3_12_1,daily,ew,1,2781,1194,1976-11-18,0.00135622701211916
usa,resff3_12_1,daily,ew,1,2771,1190,1976-11-19,-0.000309742072854806
usa,resff3_12_1,daily,ew,1,2778,1193,1976-11-22,0.0018612235972666
usa,resff3_12_1,daily,ew,1,2777,1193,1976-11-23,0.000271262314718265
usa,resff3_12_1,daily,ew,1,2762,1191,1976-11-24,-0.000165137848345585
usa,resff3_12_1,daily,ew,1,2779,1193,1976-11-26,-0.00229559521381028
usa,resff3_12_1,daily,ew,1,2780,1193,1976-11-29,0.00117755934763896
usa,resff3_12_1,daily,ew,1,2780,1193,1976-11-30,0.00194770380750953
usa,resff3_12_1,daily,ew,1,2816,1156,1976-12-01,0.00108742377874388
usa,resff3_12_1,daily,ew,1,2813,1154,1976-12-02,0.0011184005440143
usa,resff3_12_1,daily,ew,1,2814,1155,1976-12-03,-0.000997265932003437
usa,resff3_12_1,daily,ew,1,2813,1156,1976-12-06,-0.00259400899598952
usa,resff3_12_1,daily,ew,1,2812,1156,1976-12-07,-0.000417484482562119
usa,resff3_12_1,daily,ew,1,2812,1156,1976-12-08,-0.000768718595911621
usa,resff3_12_1,daily,ew,1,2812,1156,1976-12-09,0.000678995882921999
usa,resff3_12_1,daily,ew,1,2812,1156,1976-12-10,0.000971178748988393
usa,resff3_12_1,daily,ew,1,2779,1145,1976-12-13,0.000185250643493241
usa,resff3_12_1,daily,ew,1,2811,1155,1976-12-14,-0.000470177053296267
usa,resff3_12_1,daily,ew,1,2812,1156,1976-12-15,0.00102838354852865
usa,resff3_12_1,daily,ew,1,2808,1155,1976-12-16,0.00254028969329789
