location,name,freq,weighting,n_factors,date,ret
usa,short_term_reversal,daily,ew,6,1978-03-01,0.000469218645539354
usa,short_term_reversal,daily,ew,6,1978-03-02,-0.00170954906206126
usa,short_term_reversal,daily,ew,6,1978-03-03,-0.00114406973627708
usa,short_term_reversal,daily,ew,6,1978-03-06,-0.000956901405958407
usa,short_term_reversal,daily,ew,6,1978-03-07,-0.000288434531242299
usa,short_term_reversal,daily,ew,6,1978-03-08,-0.00030522010024789
usa,short_term_reversal,daily,ew,6,1978-03-09,0.0000569148112338421
usa,short_term_reversal,daily,ew,6,1978-03-10,0.00102341048905239
usa,short_term_reversal,daily,ew,6,1978-03-13,0.000470058172236502
usa,short_term_reversal,daily,ew,6,1978-03-14,-0.000331092236426803
usa,short_term_reversal,daily,ew,6,1978-03-15,-0.000678395650512776
usa,short_term_reversal,daily,ew,6,1978-03-16,-0.00201343909237227
usa,short_term_reversal,daily,ew,6,1978-03-17,0.000458131678596039
usa,short_term_reversal,daily,ew,6,1978-03-20,0.00177659324172938
usa,short_term_reversal,daily,ew,6,1978-03-21,0.000340765585241501
usa,short_term_reversal,daily,ew,6,1978-03-22,-0.000941760958976767
usa,short_term_reversal,daily,ew,6,1978-03-23,-0.000987942008914632
usa,short_term_reversal,daily,ew,6,1978-03-27,-0.00153358925363877
usa,short_term_reversal,daily,ew,6,1978-03-28,-0.00127163334389295
usa,short_term_reversal,daily,ew,6,1978-03-29,-0.000824249585399004
usa,short_term_reversal,daily,ew,6,1978-03-30,-0.00149824689207402
usa,short_term_reversal,daily,ew,6,1978-03-31,0.00110729131106361
usa,short_term_reversal,daily,ew,6,1978-04-03,0.00175398395130145
usa,short_term_reversal,daily,ew,6,1978-04-04,-0.00146914968131965
usa,short_term_reversal,daily,ew,6,1978-04-05,-0.00184468705577333
usa,short_term_reversal,daily,ew,6,1978-04-06,0.000381528228819361
usa,short_term_reversal,daily,ew,6,1978-04-07,-0.00168043475054553
usa,short_term_reversal,daily,ew,6,1978-04-10,-0.000200135727813059
usa,short_term_reversal,daily,ew,6,1978-04-11,0.0000753147550834296
usa,short_term_reversal,daily,ew,6,1978-04-12,-0.000313679058494619
usa,short_term_reversal,daily,ew,6,1978-04-13,-0.00221764512322684
usa,short_term_reversal,daily,ew,6,1978-04-14,0.00260642418953541
usa,short_term_reversal,daily,ew,6,1978-04-17,0.00448134668773031
usa,short_term_reversal,daily,ew,6,1978-04-18,0.00105971221663659
usa,short_term_reversal,daily,ew,6,1978-04-19,-0.00127655753272668
usa,short_term_reversal,daily,ew,6,1978-04-20,-0.00141239187812065
usa,short_term_reversal,daily,ew,6,1978-04-21,-0.00160035912217729
usa,short_term_reversal,daily,ew,6,1978-04-24,0.000216396584933364
usa,short_term_reversal,daily,ew,6,1978-04-25,0.00124006219548267
usa,short_term_reversal,daily,ew,6,1978-04-26,0.000157471624879239
usa,short_term_reversal,daily,ew,6,1978-04-27,-0.00121117668083576
usa,short_term_reversal,daily,ew,6,1978-04-28,-0.00242085047662908
usa,short_term_reversal,daily,ew,6,1978-05-01,-0.00180217924995176
usa,short_term_reversal,daily,ew,6,1978-05-02,-0.000134768594729413
usa,short_term_reversal,daily,ew,6,1978-05-03,0.000648139865937989
usa,short_term_reversal,daily,ew,6,1978-05-04,-0.000392273966423259
usa,short_term_reversal,daily,ew,6,1978-05-05,-0.000959513569742574
usa,short_term_reversal,daily,ew,6,1978-05-08,0.000632650651354371
usa,short_term_reversal,daily,ew,6,1978-05-09,0.000878083396740452
usa,short_term_reversal,daily,ew,6,1978-05-10,-0.00186302398978572
usa,short_term_reversal,daily,ew,6,1978-05-11,-0.00131149545488099
usa,short_term_reversal,daily,ew,6,1978-05-12,-0.0000557316711210413
usa,short_term_reversal,daily,ew,6,1978-05-15,0.0000170788283988273
usa,short_term_reversal,daily,ew,6,1978-05-16,-0.000718909400708346
usa,short_term_reversal,daily,ew,6,1978-05-17,-0.000768021931486893
usa,short_term_reversal,daily,ew,6,1978-05-18,0.000969448585086548
usa,short_term_reversal,daily,ew,6,1978-05-19,0.000792856577284767
usa,short_term_reversal,daily,ew,6,1978-05-22,0.00179771914714541
usa,short_term_reversal,daily,ew,6,1978-05-23,0.00289708095195777
usa,short_term_reversal,daily,ew,6,1978-05-24,0.00269705963057291
usa,short_term_reversal,daily,ew,6,1978-05-25,0.000103238511901731
usa,short_term_reversal,daily,ew,6,1978-05-26,0.00125868238000459
usa,short_term_reversal,daily,ew,6,1978-05-30,0.00049811054469747
usa,short_term_reversal,daily,ew,6,1978-05-31,-0.000702664052094354
usa,short_term_reversal,daily,ew,6,1978-06-01,0.00118168654738604
usa,short_term_reversal,daily,ew,6,1978-06-02,-0.00250640394989557
usa,short_term_reversal,daily,ew,6,1978-06-05,0.000280244273711247
usa,short_term_reversal,daily,ew,6,1978-06-06,-0.000503578001414079
usa,short_term_reversal,daily,ew,6,1978-06-07,-0.00145498085242688
usa,short_term_reversal,daily,ew,6,1978-06-08,-0.000224322180203713
usa,short_term_reversal,daily,ew,6,1978-06-09,0.000516766805206048
usa,short_term_reversal,daily,ew,6,1978-06-12,0.000459200012907692
usa,short_term_reversal,daily,ew,6,1978-06-13,0.00253242311710065
usa,short_term_reversal,daily,ew,6,1978-06-14,0.0001641383353122
usa,short_term_reversal,daily,ew,6,1978-06-15,0.000978147220919734
usa,short_term_reversal,daily,ew,6,1978-06-16,0.00068235208548563
usa,short_term_reversal,daily,ew,6,1978-06-19,0.000814647816416733
usa,short_term_reversal,daily,ew,6,1978-06-20,0.00124859363664003
usa,short_term_reversal,daily,ew,6,1978-06-21,0.00312968653985493
usa,short_term_reversal,daily,ew,6,1978-06-22,0.000572648661146344
usa,short_term_reversal,daily,ew,6,1978-06-23,-0.000459242577696583
usa,short_term_reversal,daily,ew,6,1978-06-26,0.00310264040592164
usa,short_term_reversal,daily,ew,6,1978-06-27,0.00199710440546669
usa,short_term_reversal,daily,ew,6,1978-06-28,-0.000332775851821576
usa,short_term_reversal,daily,ew,6,1978-06-29,-0.00194741265269294
usa,short_term_reversal,daily,ew,6,1978-06-30,-0.000158451159305847
usa,short_term_reversal,daily,ew,6,1978-07-03,-0.00104733110311949
usa,short_term_reversal,daily,ew,6,1978-07-05,0.00109042698374797
usa,short_term_reversal,daily,ew,6,1978-07-06,0.00142695907997764
usa,short_term_reversal,daily,ew,6,1978-07-07,-0.000417280227468674
usa,short_term_reversal,daily,ew,6,1978-07-10,-0.000158960352271643
usa,short_term_reversal,daily,ew,6,1978-07-11,0.000205461127903156
usa,short_term_reversal,daily,ew,6,1978-07-12,0.000464071451201967
usa,short_term_reversal,daily,ew,6,1978-07-13,-0.00104121910928035
usa,short_term_reversal,daily,ew,6,1978-07-14,-0.000670074119188212
usa,short_term_reversal,daily,ew,6,1978-07-17,0.00208797299198729
usa,short_term_reversal,daily,ew,6,1978-07-18,0.00188571385339049
usa,short_term_reversal,daily,ew,6,1978-07-19,-0.000554720865389793
usa,short_term_reversal,daily,ew,6,1978-07-20,0.00169679886365727
usa,short_term_reversal,daily,ew,6,1978-07-21,0.00114651666740891
usa,short_term_reversal,daily,ew,6,1978-07-24,0.00135700625170426
usa,short_term_reversal,daily,ew,6,1978-07-25,-0.000533748609368411
usa,short_term_reversal,daily,ew,6,1978-07-26,-0.000224422416440133
usa,short_term_reversal,daily,ew,6,1978-07-27,0.000273766974816197
usa,short_term_reversal,daily,ew,6,1978-07-28,0.00130300398601325
usa,short_term_reversal,daily,ew,6,1978-07-31,0.000490161995945461
usa,short_term_reversal,daily,ew,6,1978-08-01,0.00185568572755461
usa,short_term_reversal,daily,ew,6,1978-08-02,-0.000723432144257871
usa,short_term_reversal,daily,ew,6,1978-08-03,0.000934934696816436
usa,short_term_reversal,daily,ew,6,1978-08-04,0.000110191609711656
usa,short_term_reversal,daily,ew,6,1978-08-07,0.000535938739743841
usa,short_term_reversal,daily,ew,6,1978-08-08,-0.000871748302947917
usa,short_term_reversal,daily,ew,6,1978-08-09,-0.00173755284438032
usa,short_term_reversal,daily,ew,6,1978-08-10,0.0020314359777751
usa,short_term_reversal,daily,ew,6,1978-08-11,-0.000781709333927618
usa,short_term_reversal,daily,ew,6,1978-08-14,0.000920631262864647
usa,short_term_reversal,daily,ew,6,1978-08-15,-0.000175110089116292
usa,short_term_reversal,daily,ew,6,1978-08-16,-0.000074897317526229
usa,short_term_reversal,daily,ew,6,1978-08-17,0.000306965868327981
usa,short_term_reversal,daily,ew,6,1978-08-18,-0.000203349395460544
usa,short_term_reversal,daily,ew,6,1978-08-21,0.0016315916206174
usa,short_term_reversal,daily,ew,6,1978-08-22,0.000823334858761505
usa,short_term_reversal,daily,ew,6,1978-08-23,-0.00163143563093028
usa,short_term_reversal,daily,ew,6,1978-08-24,0.000950641256429591
usa,short_term_reversal,daily,ew,6,1978-08-25,0.0003906110153119
usa,short_term_reversal,daily,ew,6,1978-08-28,0.00155286784131741
usa,short_term_reversal,daily,ew,6,1978-08-29,0.00139319646146038
usa,short_term_reversal,daily,ew,6,1978-08-30,0.00108200937232025
usa,short_term_reversal,daily,ew,6,1978-08-31,0.000697272067445739
usa,short_term_reversal,daily,ew,6,1978-09-01,0.00093686592357074
usa,short_term_reversal,daily,ew,6,1978-09-05,0.000991757478851175
usa,short_term_reversal,daily,ew,6,1978-09-06,0.000302893645047195
usa,short_term_reversal,daily,ew,6,1978-09-07,-0.000112153411696505
usa,short_term_reversal,daily,ew,6,1978-09-08,-0.000290980415832665
usa,short_term_reversal,daily,ew,6,1978-09-11,0.000319287454750543
usa,short_term_reversal,daily,ew,6,1978-09-12,0.00268241200177379
usa,short_term_reversal,daily,ew,6,1978-09-13,0.00091649843451965
usa,short_term_reversal,daily,ew,6,1978-09-14,0.00126786208627868
usa,short_term_reversal,daily,ew,6,1978-09-15,0.000605368687552166
usa,short_term_reversal,daily,ew,6,1978-09-18,0.00417154700066984
usa,short_term_reversal,daily,ew,6,1978-09-19,0.00364499907259574
usa,short_term_reversal,daily,ew,6,1978-09-20,0.00558283907392645
usa,short_term_reversal,daily,ew,6,1978-09-21,0.00126496959607693
usa,short_term_reversal,daily,ew,6,1978-09-22,0.0007431231941487
usa,short_term_reversal,daily,ew,6,1978-09-25,0.000744256549299737
usa,short_term_reversal,daily,ew,6,1978-09-26,-0.00194253735142877
usa,short_term_reversal,daily,ew,6,1978-09-27,0.00181233681060825
usa,short_term_reversal,daily,ew,6,1978-09-28,0.000651646600741862
usa,short_term_reversal,daily,ew,6,1978-09-29,-0.00149558407247108
usa,short_term_reversal,daily,ew,6,1978-10-02,0.000240527350894647
usa,short_term_reversal,daily,ew,6,1978-10-03,0.0017935333827173
usa,short_term_reversal,daily,ew,6,1978-10-04,-0.00080346535621056
usa,short_term_reversal,daily,ew,6,1978-10-05,0.000123711193334152
usa,short_term_reversal,daily,ew,6,1978-10-06,0.000670332136845161
usa,short_term_reversal,daily,ew,6,1978-10-09,-0.000360334176705998
usa,short_term_reversal,daily,ew,6,1978-10-10,0.000577021899762612
usa,short_term_reversal,daily,ew,6,1978-10-11,0.000240192545625448
usa,short_term_reversal,daily,ew,6,1978-10-12,0.000597585856455913
usa,short_term_reversal,daily,ew,6,1978-10-13,-0.000204693700752164
usa,short_term_reversal,daily,ew,6,1978-10-16,0.00216477418134254
usa,short_term_reversal,daily,ew,6,1978-10-17,0.00131708760489464
usa,short_term_reversal,daily,ew,6,1978-10-18,0.000320669838468692
usa,short_term_reversal,daily,ew,6,1978-10-19,0.00294642160566055
usa,short_term_reversal,daily,ew,6,1978-10-20,0.00387122874512115
usa,short_term_reversal,daily,ew,6,1978-10-23,0.000578702581202082
usa,short_term_reversal,daily,ew,6,1978-10-24,-0.000188244185859424
usa,short_term_reversal,daily,ew,6,1978-10-25,-0.000563377252590109
usa,short_term_reversal,daily,ew,6,1978-10-26,0.00224656773789122
usa,short_term_reversal,daily,ew,6,1978-10-27,0.00198553691441107
usa,short_term_reversal,daily,ew,6,1978-10-30,0.00177063228253391
usa,short_term_reversal,daily,ew,6,1978-10-31,0.00156836108599697
usa,short_term_reversal,daily,ew,6,1978-11-01,0.0117455206484082
usa,short_term_reversal,daily,ew,6,1978-11-02,0.00414239516160536
usa,short_term_reversal,daily,ew,6,1978-11-03,0.00367993329738377
usa,short_term_reversal,daily,ew,6,1978-11-06,0.00191834598585552
usa,short_term_reversal,daily,ew,6,1978-11-07,-0.00422057015108048
usa,short_term_reversal,daily,ew,6,1978-11-08,-0.000469916896494041
usa,short_term_reversal,daily,ew,6,1978-11-09,0.00330579742460998
usa,short_term_reversal,daily,ew,6,1978-11-10,0.00203071137771992
usa,short_term_reversal,daily,ew,6,1978-11-13,-0.00107236936336276
usa,short_term_reversal,daily,ew,6,1978-11-14,-0.00300964000040525
usa,short_term_reversal,daily,ew,6,1978-11-15,0.00140043255442639
usa,short_term_reversal,daily,ew,6,1978-11-16,0.000888454058399136
usa,short_term_reversal,daily,ew,6,1978-11-17,0.00167621170201448
usa,short_term_reversal,daily,ew,6,1978-11-20,0.000775276901368491
usa,short_term_reversal,daily,ew,6,1978-11-21,0.00190850833790096
usa,short_term_reversal,daily,ew,6,1978-11-22,-0.0000741030026423535
usa,short_term_reversal,daily,ew,6,1978-11-24,0.00192036766207626
usa,short_term_reversal,daily,ew,6,1978-11-27,0.00015551914349562
usa,short_term_reversal,daily,ew,6,1978-11-28,0.000897945349135772
usa,short_term_reversal,daily,ew,6,1978-11-29,-0.000464050646545079
usa,short_term_reversal,daily,ew,6,1978-11-30,-0.0000910156025693564
usa,short_term_reversal,daily,ew,6,1978-12-01,-0.00481139229202273
usa,short_term_reversal,daily,ew,6,1978-12-04,0.00276982837114429
usa,short_term_reversal,daily,ew,6,1978-12-05,-0.00358170500668234
usa,short_term_reversal,daily,ew,6,1978-12-06,0.00115862285744975
usa,short_term_reversal,daily,ew,6,1978-12-07,0.00164010058325051
usa,short_term_reversal,daily,ew,6,1978-12-08,0.0012966076799834
usa,short_term_reversal,daily,ew,6,1978-12-11,-0.00238967974674398
usa,short_term_reversal,daily,ew,6,1978-12-12,0.00381201464119195
usa,short_term_reversal,daily,ew,6,1978-12-13,0.00125254150534042
usa,short_term_reversal,daily,ew,6,1978-12-14,-0.0014910674716339
usa,short_term_reversal,daily,ew,6,1978-12-15,0.00365145022154612
usa,short_term_reversal,daily,ew,6,1978-12-18,0.00711496302380193
usa,short_term_reversal,daily,ew,6,1978-12-19,-0.00305778252719628
usa,short_term_reversal,daily,ew,6,1978-12-20,-0.00370018353362465
usa,short_term_reversal,daily,ew,6,1978-12-21,-0.00164087301755231
usa,short_term_reversal,daily,ew,6,1978-12-22,-0.00542021010811815
usa,short_term_reversal,daily,ew,6,1978-12-26,-0.000820797816060491
usa,short_term_reversal,daily,ew,6,1978-12-27,0.00323535378321698
usa,short_term_reversal,daily,ew,6,1978-12-28,0.0000893106916944923
usa,short_term_reversal,daily,ew,6,1978-12-29,-0.00184245849188417
usa,short_term_reversal,daily,ew,6,1979-01-02,0.00282221221729385
usa,short_term_reversal,daily,ew,6,1979-01-03,0.00203622898579328
usa,short_term_reversal,daily,ew,6,1979-01-04,0.00062088442471869
usa,short_term_reversal,daily,ew,6,1979-01-05,0.00153432235498869
usa,short_term_reversal,daily,ew,6,1979-01-08,0.00181120561063862
usa,short_term_reversal,daily,ew,6,1979-01-09,0.00168605841078829
usa,short_term_reversal,daily,ew,6,1979-01-10,0.0024886037398834
usa,short_term_reversal,daily,ew,6,1979-01-11,0.0000487266126993349
usa,short_term_reversal,daily,ew,6,1979-01-12,0.0010766054902268
usa,short_term_reversal,daily,ew,6,1979-01-15,0.00261884927227518
usa,short_term_reversal,daily,ew,6,1979-01-16,0.00107037818662164
usa,short_term_reversal,daily,ew,6,1979-01-17,0.0000721584861552528
usa,short_term_reversal,daily,ew,6,1979-01-18,-0.00184175640784631
usa,short_term_reversal,daily,ew,6,1979-01-19,0.00015985115649681
usa,short_term_reversal,daily,ew,6,1979-01-22,0.000812232885318017
usa,short_term_reversal,daily,ew,6,1979-01-23,-0.000141721477656376
usa,short_term_reversal,daily,ew,6,1979-01-24,0.00105568587743148
usa,short_term_reversal,daily,ew,6,1979-01-25,0.0000747829273176627
usa,short_term_reversal,daily,ew,6,1979-01-26,-0.00109008798018711
usa,short_term_reversal,daily,ew,6,1979-01-29,-0.0000996711577324764
usa,short_term_reversal,daily,ew,6,1979-01-30,0.0013172193634696
usa,short_term_reversal,daily,ew,6,1979-01-31,0.000500923437198054
usa,short_term_reversal,daily,ew,6,1979-02-01,0.000557382923729421
usa,short_term_reversal,daily,ew,6,1979-02-02,0.000576954824084371
usa,short_term_reversal,daily,ew,6,1979-02-05,0.00221912526322513
usa,short_term_reversal,daily,ew,6,1979-02-06,0.0021139511247502
usa,short_term_reversal,daily,ew,6,1979-02-07,0.00284749432420444
usa,short_term_reversal,daily,ew,6,1979-02-08,-0.0013311771536522
usa,short_term_reversal,daily,ew,6,1979-02-09,-0.000503356694765828
usa,short_term_reversal,daily,ew,6,1979-02-12,-0.000172656486584596
usa,short_term_reversal,daily,ew,6,1979-02-13,-0.00118249429575439
usa,short_term_reversal,daily,ew,6,1979-02-14,-0.0000889947816133322
usa,short_term_reversal,daily,ew,6,1979-02-15,-0.0000748331323283381
usa,short_term_reversal,daily,ew,6,1979-02-16,-0.000601413344134739
usa,short_term_reversal,daily,ew,6,1979-02-20,-0.00035491911331558
usa,short_term_reversal,daily,ew,6,1979-02-21,-0.00103836106819094
usa,short_term_reversal,daily,ew,6,1979-02-22,-0.000323597003048201
usa,short_term_reversal,daily,ew,6,1979-02-23,0.00142780139251946
usa,short_term_reversal,daily,ew,6,1979-02-26,-0.00222258465098526
usa,short_term_reversal,daily,ew,6,1979-02-27,0.00295184563921356
usa,short_term_reversal,daily,ew,6,1979-02-28,0.00170209403385997
usa,short_term_reversal,daily,ew,6,1979-03-01,-0.000177358164829888
usa,short_term_reversal,daily,ew,6,1979-03-02,0.000501918400516314
usa,short_term_reversal,daily,ew,6,1979-03-05,0.00229961708245483
usa,short_term_reversal,daily,ew,6,1979-03-06,0.00161572202099206
usa,short_term_reversal,daily,ew,6,1979-03-07,-0.00148367771384241
usa,short_term_reversal,daily,ew,6,1979-03-08,-0.00103250293619782
usa,short_term_reversal,daily,ew,6,1979-03-09,0.000443115583251754
usa,short_term_reversal,daily,ew,6,1979-03-12,-0.000725476022068146
usa,short_term_reversal,daily,ew,6,1979-03-13,0.000488110495632234
usa,short_term_reversal,daily,ew,6,1979-03-14,0.00020040242466814
usa,short_term_reversal,daily,ew,6,1979-03-15,-0.000814425852250349
usa,short_term_reversal,daily,ew,6,1979-03-16,-0.00189545784665911
usa,short_term_reversal,daily,ew,6,1979-03-19,0.000622468588206128
usa,short_term_reversal,daily,ew,6,1979-03-20,-0.0000335078281250608
usa,short_term_reversal,daily,ew,6,1979-03-21,-0.000865371716598018
usa,short_term_reversal,daily,ew,6,1979-03-22,0.000118858968481427
usa,short_term_reversal,daily,ew,6,1979-03-23,-0.00092659050754975
usa,short_term_reversal,daily,ew,6,1979-03-26,-0.00148147910837956
usa,short_term_reversal,daily,ew,6,1979-03-27,-0.00139552954409725
usa,short_term_reversal,daily,ew,6,1979-03-28,0.00156188448386591
usa,short_term_reversal,daily,ew,6,1979-03-29,-0.000186355558661539
usa,short_term_reversal,daily,ew,6,1979-03-30,-0.00149208940498751
usa,short_term_reversal,daily,ew,6,1979-04-02,0.0022159204872369
usa,short_term_reversal,daily,ew,6,1979-04-03,-0.00271243900217368
usa,short_term_reversal,daily,ew,6,1979-04-04,-0.000556962752500177
usa,short_term_reversal,daily,ew,6,1979-04-05,-0.00169190297929698
usa,short_term_reversal,daily,ew,6,1979-04-06,0.00120552066348981
usa,short_term_reversal,daily,ew,6,1979-04-09,0.000616233121172729
usa,short_term_reversal,daily,ew,6,1979-04-10,0.000589190055980274
usa,short_term_reversal,daily,ew,6,1979-04-11,0.0021730534825299
usa,short_term_reversal,daily,ew,6,1979-04-12,-0.00136101645094719
usa,short_term_reversal,daily,ew,6,1979-04-16,0.000925745106895739
usa,short_term_reversal,daily,ew,6,1979-04-17,0.00060662308763538
usa,short_term_reversal,daily,ew,6,1979-04-18,-0.00189326339580054
usa,short_term_reversal,daily,ew,6,1979-04-19,0.00026940664294432
usa,short_term_reversal,daily,ew,6,1979-04-20,-0.0015800843436462
usa,short_term_reversal,daily,ew,6,1979-04-23,-0.000833979034746948
usa,short_term_reversal,daily,ew,6,1979-04-24,-0.00118760653612968
usa,short_term_reversal,daily,ew,6,1979-04-25,-0.00304389651536294
usa,short_term_reversal,daily,ew,6,1979-04-26,0.000112191611708572
usa,short_term_reversal,daily,ew,6,1979-04-27,-0.0000571336644344136
usa,short_term_reversal,daily,ew,6,1979-04-30,0.00262113005906228
usa,short_term_reversal,daily,ew,6,1979-05-01,0.000480905453422763
usa,short_term_reversal,daily,ew,6,1979-05-02,-0.000605566720787152
usa,short_term_reversal,daily,ew,6,1979-05-03,0.000756040867126263
usa,short_term_reversal,daily,ew,6,1979-05-04,0.00319317421430976
usa,short_term_reversal,daily,ew,6,1979-05-07,0.00656016521387111
usa,short_term_reversal,daily,ew,6,1979-05-08,0.000768630536940778
usa,short_term_reversal,daily,ew,6,1979-05-09,-0.000833342324716225
usa,short_term_reversal,daily,ew,6,1979-05-10,0.000470560972487436
usa,short_term_reversal,daily,ew,6,1979-05-11,-0.000458027080785394
usa,short_term_reversal,daily,ew,6,1979-05-14,0.00112956783339129
usa,short_term_reversal,daily,ew,6,1979-05-15,-0.00198251580964948
usa,short_term_reversal,daily,ew,6,1979-05-16,-0.00107845950964698
usa,short_term_reversal,daily,ew,6,1979-05-17,-0.000702419796147167
usa,short_term_reversal,daily,ew,6,1979-05-18,-0.000181241935982978
usa,short_term_reversal,daily,ew,6,1979-05-21,0.000788927680994983
usa,short_term_reversal,daily,ew,6,1979-05-22,0.000510554650997806
usa,short_term_reversal,daily,ew,6,1979-05-23,0.000736904249890521
usa,short_term_reversal,daily,ew,6,1979-05-24,-0.00129958051886167
usa,short_term_reversal,daily,ew,6,1979-05-25,0.000807591274551182
usa,short_term_reversal,daily,ew,6,1979-05-29,-0.0015500413125179
usa,short_term_reversal,daily,ew,6,1979-05-30,0.00208899629194306
usa,short_term_reversal,daily,ew,6,1979-05-31,0.00013159552868967
usa,short_term_reversal,daily,ew,6,1979-06-01,-0.0013441522240536
usa,short_term_reversal,daily,ew,6,1979-06-04,0.000369896592061004
usa,short_term_reversal,daily,ew,6,1979-06-05,0.0014763848684955
usa,short_term_reversal,daily,ew,6,1979-06-06,-0.000670825698550211
usa,short_term_reversal,daily,ew,6,1979-06-07,0.000758461879709099
usa,short_term_reversal,daily,ew,6,1979-06-08,0.00080386158144402
usa,short_term_reversal,daily,ew,6,1979-06-11,-0.000789927424318218
usa,short_term_reversal,daily,ew,6,1979-06-12,0.000362743119311396
usa,short_term_reversal,daily,ew,6,1979-06-13,0.000750955862509036
usa,short_term_reversal,daily,ew,6,1979-06-14,-0.00115438071383515
usa,short_term_reversal,daily,ew,6,1979-06-15,-0.00131471716807012
usa,short_term_reversal,daily,ew,6,1979-06-18,0.00173900261796542
usa,short_term_reversal,daily,ew,6,1979-06-19,0.000913852809957009
usa,short_term_reversal,daily,ew,6,1979-06-20,-0.00110062627115346
usa,short_term_reversal,daily,ew,6,1979-06-21,-0.00160222861615504
usa,short_term_reversal,daily,ew,6,1979-06-22,-0.000423323796692231
usa,short_term_reversal,daily,ew,6,1979-06-25,-0.000847086399346726
usa,short_term_reversal,daily,ew,6,1979-06-26,0.00151862228175683
usa,short_term_reversal,daily,ew,6,1979-06-27,-0.00151750841977842
usa,short_term_reversal,daily,ew,6,1979-06-28,0.000160515740502503
usa,short_term_reversal,daily,ew,6,1979-06-29,0.00072762498583034
usa,short_term_reversal,daily,ew,6,1979-07-02,0.00325310565066313
usa,short_term_reversal,daily,ew,6,1979-07-03,-0.00186225571216751
usa,short_term_reversal,daily,ew,6,1979-07-05,-0.00170012187979983
usa,short_term_reversal,daily,ew,6,1979-07-06,-0.000253781923584151
usa,short_term_reversal,daily,ew,6,1979-07-09,-0.00122695468874301
usa,short_term_reversal,daily,ew,6,1979-07-10,0.00402418716143818
usa,short_term_reversal,daily,ew,6,1979-07-11,0.00147520999017658
usa,short_term_reversal,daily,ew,6,1979-07-12,0.00234235231229467
usa,short_term_reversal,daily,ew,6,1979-07-13,-0.00078052410249188
usa,short_term_reversal,daily,ew,6,1979-07-16,-0.00254817036515486
usa,short_term_reversal,daily,ew,6,1979-07-17,0.00517171255506785
usa,short_term_reversal,daily,ew,6,1979-07-18,0.00143012165365285
usa,short_term_reversal,daily,ew,6,1979-07-19,-0.00161352458643693
usa,short_term_reversal,daily,ew,6,1979-07-20,-0.00228002597443049
usa,short_term_reversal,daily,ew,6,1979-07-23,0.00117176054545813
usa,short_term_reversal,daily,ew,6,1979-07-24,0.000603049960735707
usa,short_term_reversal,daily,ew,6,1979-07-25,-0.00242856610266863
usa,short_term_reversal,daily,ew,6,1979-07-26,-0.000170007523857359
usa,short_term_reversal,daily,ew,6,1979-07-27,-0.00107203278409383
usa,short_term_reversal,daily,ew,6,1979-07-30,-0.000621937744777979
usa,short_term_reversal,daily,ew,6,1979-07-31,0.00275242745264687
usa,short_term_reversal,daily,ew,6,1979-08-01,0.00138035585920161
usa,short_term_reversal,daily,ew,6,1979-08-02,0.00257510326780982
usa,short_term_reversal,daily,ew,6,1979-08-03,0.00206590583075828
usa,short_term_reversal,daily,ew,6,1979-08-06,0.00125993193450419
usa,short_term_reversal,daily,ew,6,1979-08-07,0.00108177461371665
usa,short_term_reversal,daily,ew,6,1979-08-08,0.0029478178340982
usa,short_term_reversal,daily,ew,6,1979-08-09,0.000830594091969854
usa,short_term_reversal,daily,ew,6,1979-08-10,-0.00136760643576587
usa,short_term_reversal,daily,ew,6,1979-08-13,0.000386809033576986
usa,short_term_reversal,daily,ew,6,1979-08-14,0.000731903518290607
usa,short_term_reversal,daily,ew,6,1979-08-15,0.00140409968446452
usa,short_term_reversal,daily,ew,6,1979-08-16,0.000901836585959951
usa,short_term_reversal,daily,ew,6,1979-08-17,0.0001614997598831
usa,short_term_reversal,daily,ew,6,1979-08-20,0.00148267455336554
usa,short_term_reversal,daily,ew,6,1979-08-21,-0.0000593075627481951
usa,short_term_reversal,daily,ew,6,1979-08-22,0.000190615844031923
usa,short_term_reversal,daily,ew,6,1979-08-23,-0.000330206066655689
usa,short_term_reversal,daily,ew,6,1979-08-24,0.000649076466746595
usa,short_term_reversal,daily,ew,6,1979-08-27,0.00124844895697975
usa,short_term_reversal,daily,ew,6,1979-08-28,-0.000566881985576551
usa,short_term_reversal,daily,ew,6,1979-08-29,0.000223887353429083
usa,short_term_reversal,daily,ew,6,1979-08-30,0.000719231311108558
usa,short_term_reversal,daily,ew,6,1979-08-31,0.000578441525015074
usa,short_term_reversal,daily,ew,6,1979-09-04,0.00511508544620811
usa,short_term_reversal,daily,ew,6,1979-09-05,0.00578195940379042
usa,short_term_reversal,daily,ew,6,1979-09-06,-0.00309241208936802
usa,short_term_reversal,daily,ew,6,1979-09-07,-0.00292373534126926
usa,short_term_reversal,daily,ew,6,1979-09-10,-0.00304165446776525
usa,short_term_reversal,daily,ew,6,1979-09-11,0.00176954972527965
usa,short_term_reversal,daily,ew,6,1979-09-12,-0.00133406225697896
usa,short_term_reversal,daily,ew,6,1979-09-13,-0.00106741392668874
usa,short_term_reversal,daily,ew,6,1979-09-14,-0.00120906141776001
usa,short_term_reversal,daily,ew,6,1979-09-17,0.000292644456099465
usa,short_term_reversal,daily,ew,6,1979-09-18,0.0000347968739682104
usa,short_term_reversal,daily,ew,6,1979-09-19,0.00107879836957656
